"title","iati_id","score"
NA,"XM-DAC-21-1",2.96383373206481
NA,"CHY6271",12.6801981555764
NA,NA,NA
NA,"IE-CHY-6998",12.9506590333767
NA,"IE-CHY-15037",2.54114815033972
NA,"IE-CHY-6663",6.35645190021023
